entryid,station,tempdew,pressure,wind,vis,auto,datetime,rmk,weather,skycover,needfix,obsdate
7169,KATL,07/06,2997,00000,1,0,081207,AO2 SFC VIS 3 RAE02 TWRINC P0000 T00720061 $,BR,OVC003,1,20211208
7170,KPDK,06/05,2997,00000,4,0,081215,AO2 RAB01 P0003 T00610050,-RA;BR,OVC005,0,20211208
7171,KATL,08/07,2999,34005,1,0,081252,AO2 SFC VIS 4 RAE02B27E43DZB21E27 SLP157 CIG 003V006 P0002 T00780067 $,BR,BKN004;OVC013,1,20211208
7172,KPDK,07/06,2999,35004,5,0,081253,AO2 RAB01E30 CIG 003V007 SLP159 P0003 T00670056,BR,BKN005;OVC010,0,20211208
7173,KPDK,07/06,2997,02003,5,0,081310,AO2 T00670056,BR,BKN004;OVC010,0,20211208
7174,KATL,08/06,2999,36004,1,0,081311,AO2 SFC VIS 4 T00780061 $,BR,FEW004;BKN008;OVC014,1,20211208
7175,KATL,08/06,3000,33005,1 1/2,0,081313,AO2 SFC VIS 4 T00780061 $,BR,FEW004;BKN008;OVC014,1,20211208
7176,KATL,08/07,2998,00000,3,0,081347,AO2 SFC VIS 5 BINOVC,BR,SCT003;BKN016;OVC025,0,20211208
7177,KATL,08/07,2999,30003,3,0,081352,AO2 SFC VIS 5 SLP157 BINOVC T00780067 $,BR,FEW003;BKN016;OVC025,1,20211208
7178,KPDK,07/06,2998,00000,5,0,081353,AO2 SLP158 T00670056,BR,BKN004;OVC010,0,20211208
7179,KATL,08/07,2999,30003,3,0,081400,AO2 SFC VIS 5 CIG 003V005 T00830067 $,BR,BKN004;BKN008;OVC016,1,20211208
7180,KPDK,07/06,2998,00000,6,0,081444,AO2 T00720061,BR,BKN005;OVC011,0,20211208
7181,KATL,09/08,2999,24003,3,0,081452,AO2 SFC VIS 6 SLP157 CIG 003V005 60002 T00890078 51010 $,BR,BKN004;BKN012;OVC020,1,20211208
7182,KPDK,08/06,2999,00000,7,0,081453,AO2 SLP160 60003 T00780061 51005,NA,OVC005,0,20211208
7183,KATL,10/08,3001,24005,7,0,081525,AO2 T01000083 $,NA,BKN005;BKN009;OVC020,1,20211208
7184,KATL,09/08,3002,31009,10,0,081552,AO2 SLP168 CIG 005V007 T00940078 $,NA,OVC006,1,20211208
7185,KPDK,08/07,3001,26005,7,0,081553,AO2 CIG 005V009 SLP168 T00830072,NA,OVC005,0,20211208
7186,KATL,10/08,3001,32009,10,0,081645,AO2 CIG 008V012 T01000078 $,NA,OVC010,1,20211208
7187,KATL,10/07,3001,31007,10,0,081652,AO2 SLP165 CIG 008V012 T01000072 $,NA,OVC010,1,20211208
7188,KPDK,09/07,3001,31010G17,10,0,081653,AO2 SLP169 T00890067,NA,OVC009,0,20211208
7189,KATL,09/07,3000,32009,10,0,081752,AO2 SLP163 60002 T00940067 10100 20072 50004,NA,OVC010,0,20211208
7190,KPDK,09/06,3000,30006,10,0,081753,AO2 SLP164 60003 T00890061 10094 20061 50004,NA,OVC009,0,20211208
7191,KATL,10/07,2999,32007,10,0,081852,AO2 SLP157 BINOVC T01000067,NA,OVC012,0,20211208
7192,KPDK,10/07,2998,31005,10,0,081853,AO2 SLP158 T01000067,NA,OVC009,0,20211208
7193,KPDK,10/06,2998,30007,10,0,081900,AO2 T01000061,NA,BKN010,0,20211208
7194,KATL,11/07,2999,28007,10,0,081916,AO2 T01060067 $,NA,BKN016,1,20211208
7195,KPDK,11/07,2998,29009,10,0,081921,AO2 T01110067,NA,BKN017,0,20211208
7196,KPDK,11/05,2999,29009,10,0,081951,AO2,NA,SCT018,0,20211208
7197,KATL,12/07,2999,31009,10,0,081952,AO2 SLP156 T01170067 $,NA,BKN018,1,20211208
7198,KPDK,11/06,2998,30008,10,0,081953,AO2 SLP159 T01110056,NA,FEW018,0,20211208
7199,KATL,12/07,2999,30010,10,0,082005,AO2 T01170067 $,NA,SCT020,1,20211208
7200,KATL,12/06,3000,31009,10,0,082052,AO2 SLP161 T01170061 55001 $,NA,FEW022,1,20211208
7201,KPDK,12/04,3000,30009,10,0,082053,AO2 SLP163 T01170044 53005,NA,CLR,0,20211208
7202,KATL,12/04,3001,34008,10,0,082152,AO2 SLP163 T01170044 $,NA,CLR,1,20211208
7203,KPDK,11/04,3000,30008,10,0,082153,AO2 SLP165 T01110039,NA,CLR,0,20211208
7204,KATL,09/04,3002,32006,10,0,082252,AO2 SLP169 T00940044 $,NA,CLR,1,20211208
7205,KPDK,09/01,3002,33006,10,0,082253,AO2 SLP173 T00890011,NA,CLR,0,20211208
7206,KATL,09/04,3003,33005,10,0,082352,AO2 SLP172 T00890044 10122 20089 53009,NA,CLR,0,20211208
7207,KPDK,08/03,3004,35005,10,0,082353,AO2 SLP178 T00780028 10117 20078 53013,NA,CLR,0,20211208
7208,KATL,08/04,3006,32005,10,0,090052,AO2 SLP180 T00830039,NA,CLR,0,20211209
7209,KPDK,08/02,3005,33004,10,0,090053,AO2 SLP183 T00780022,NA,CLR,0,20211209
7210,KATL,07/04,3008,25004,10,0,090152,AO2 SLP190 T00720039,NA,CLR,0,20211209
7211,KPDK,04/02,3007,21003,10,1,090153,AO2 SLP192 T00440022,NA,CLR,0,20211209
7212,KATL,07/04,3008,31005,10,0,090252,AO2 SLP189 T00720039 51017,NA,CLR,0,20211209
7213,KPDK,04/02,3009,23003,10,1,090253,AO2 SLP197 T00440022 53017,NA,CLR,0,20211209
7214,KATL,06/03,3009,31005,10,0,090352,AO2 SLP193 T00560033,NA,FEW250,0,20211209
7215,KPDK,03/02,3010,00000,9,1,090353,AO2 SLP201 T00330017,NA,CLR,0,20211209
7216,KATL,06/03,3010,33006,10,0,090452,AO2 SLP197 T00560033 401220056,NA,FEW250,0,20211209
7217,KPDK,03/02,3011,00000,8,1,090453,AO2 SLP206 T00330017 401170022,NA,CLR,0,20211209
7218,KATL,08/03,3005,34006,10,0,090552,AO2 SLP180 T00830028 10089 20056 58009,NA,FEW250,0,20211209
7219,KPDK,01/00,3008,02003,7,1,090553,AO2 SLP195 T00110000 10078 20011 58003,NA,CLR,0,20211209
7220,KATL,05/03,3009,27003,10,0,090652,AO2 SLP192 T00500028,NA,FEW250,0,20211209
7221,KPDK,03/02,3006,02006,10,1,090653,AO2 SLP189 T00280017,NA,CLR,0,20211209
7222,KATL,05/03,3005,34004,10,0,090752,AO2 SLP180 T00500028,NA,FEW250,0,20211209
7223,KPDK,02/01,3007,00000,6,1,090753,AO2 SLP190 T00220011,BR,CLR,0,20211209
7224,KATL,05/02,3007,32004,10,0,090852,AO2 SLP187 T00500022 51007,NA,FEW250,0,20211209
7225,KPDK,01/01,3009,00000,5,1,090853,AO2 SLP197 T00110006 53004,BR,CLR,0,20211209
7226,KATL,05/02,3007,00000,10,0,090952,AO2 SLP184 T00500022,NA,SCT250,0,20211209
7227,KPDK,00/M01,3007,04004,3,1,090953,AO2 SLP192 I1000 T00001006,BR,CLR,0,20211209
7228,KATL,04/02,3011,12005,10,0,091052,AO2 PRESRR SLP199 T00440022,NA,SCT250,0,20211209
7229,KPDK,01/00,3010,00000,6,1,091053,AO2 SLP204 T00110000,BR,CLR,0,20211209
7230,KATL,04/02,3013,09006,10,0,091152,AO2 SLP207 70002 T00440017 10083 20039 53018,NA,SCT200;BKN250,0,20211209
7231,KPDK,03/01,3013,00000,10,0,091153,AO2 SLP214 70003 I6000 T00280011 10044 20000 53015,NA,CLR,0,20211209
7232,KATL,04/02,3015,08005,10,0,091252,AO2 SLP215 T00440017,NA,SCT200;BKN250,0,20211209
7233,KPDK,03/01,3016,08003,10,0,091253,AO2 SLP221 T00280011,NA,CLR,0,20211209
7234,KATL,05/02,3015,08008,10,0,091352,AO2 SLP214 T00500017,NA,BKN200;BKN250,0,20211209
7235,KPDK,04/02,3016,VRB04,10,0,091353,AO2 SLP224 T00390017,NA,CLR,0,20211209
7236,KATL,07/03,3017,10007,10,0,091452,AO2 SLP221 VIRGA SW-NW ACC DSNT W T00670028 53015 $,NA,SCT170;BKN200;BKN250,1,20211209
7237,KPDK,06/02,3018,08004,10,0,091453,AO2 SLP230 T00560022 51015,NA,CLR,0,20211209
7238,KATL,09/04,3016,10008,10,0,091552,AO2 SLP216 VIRGA SW-NW-NE ACC ALQDS T00890039 $,NA,SCT170;BKN200;BKN250,1,20211209
7239,KPDK,07/03,3017,00000,10,0,091553,AO2 SLP226 T00720033,NA,CLR,0,20211209
7240,KATL,12/04,3015,12011,10,0,091652,AO2 SLP212 VIRGA ALQDS ACC SW-NW T01170044 $,NA,SCT170;BKN200;BKN250,1,20211209
7241,KPDK,09/04,3016,VRB04,10,0,091653,AO2 SLP221 T00940039,NA,CLR,0,20211209
7242,KATL,12/05,3015,12008,10,0,091752,AO2 SLP212 VIRGA E-S ACC SW-W T01170050 10122 20039 55007 $,NA,SCT180;BKN220;BKN250,1,20211209
7243,KPDK,11/05,3016,VRB04,10,0,091753,AO2 SLP221 T01110050 10111 20017 56008,NA,CLR,0,20211209
7244,KATL,12/05,3011,14010,10,0,091852,AO2 PRESFR SLP199 T01220050,NA,SCT180;BKN200;OVC250,0,20211209
7245,KPDK,11/04,3013,VRB06,10,0,091853,AO2 SLP210 T01110044,NA,CLR,0,20211209
7246,KATL,13/06,3012,13009,10,0,091952,AO2 SLP202 T01280056 $,NA,FEW180;BKN200;BKN250,1,20211209
7247,KPDK,12/05,3012,09005,10,0,091953,AO2 SLP207 T01170050,NA,CLR,0,20211209
7248,KATL,12/06,3012,12008,10,0,092052,AO2 SLP202 T01220056 55010 $,NA,FEW150;BKN200;BKN250,1,20211209
7249,KPDK,12/06,3013,VRB03,10,0,092053,AO2 SLP210 T01170056 55009,NA,CLR,0,20211209
7250,KATL,12/06,3013,11007,10,0,092152,AO2 SLP207 T01170056 $,NA,FEW170;BKN200;OVC250,1,20211209
7251,KPDK,11/04,3014,13006,10,0,092153,AO2 SLP215 T01060044,NA,CLR,0,20211209
7252,KATL,10/06,3014,11008,10,0,092252,AO2 SLP210 T01000061 $,NA,SCT200;BKN250,1,20211209
7253,KPDK,09/05,3014,10006,10,0,092253,AO2 SLP218 T00890050,NA,CLR,0,20211209
7254,KATL,09/06,3015,11009,10,0,092352,AO2 SLP212 T00940061 10128 20094 51009 $,NA,BKN034;BKN200;BKN250,1,20211209
7255,KPDK,08/05,3016,09003,10,1,092353,AO2 SLP222 T00830050 10122 20083 53010,NA,FEW016,0,20211209
7256,KATL,09/06,3015,11007G15,10,0,100052,AO2 SLP213 T00940061 $,NA,FEW015;BKN028;OVC200,1,20211210
7257,KPDK,08/06,3016,08004,10,1,100053,AO2 SLP222 T00830061,NA,BKN034,0,20211210
7258,KPDK,09/06,3016,00000,10,1,100128,AO2 T00890061,NA,BKN013;OVC036,0,20211210
7259,KATL,09/06,3016,12006,10,0,100152,AO2 SLP217 T00940061 $,NA,BKN010;BKN025;OVC200,1,20211210
7260,KPDK,09/06,3016,VRB05,10,1,100153,AO2 SLP222 T00890061,NA,BKN011;OVC030,0,20211210
7261,KATL,09/07,3015,14007,9,0,100252,AO2 SLP215 T00890067 50002 $,NA,OVC009,1,20211210
7262,KPDK,08/06,3017,VRB03,10,1,100253,AO2 SLP223 T00830061 53003,NA,OVC011,0,20211210
7263,KATL,09/07,3015,14008,10,0,100352,AO2 SLP214 T00890067 $,NA,BKN009;OVC018,1,20211210
7264,KPDK,08/06,3015,VRB03,10,1,100353,AO2 SLP215 T00830061,NA,OVC010,0,20211210
7265,KPDK,08/06,3016,VRB04,10,1,100405,AO2 T00830061,NA,OVC009,0,20211210
7266,KATL,09/07,3012,11007,4,0,100452,AO2 RAB31 SLP200 P0001 T00890072 401280039 $,-RA;BR,BKN007;OVC018,1,20211210
7267,KPDK,08/07,3014,VRB03,8,1,100453,AO2 SLP212 T00830067 401220000,NA,OVC006,0,20211210
7268,KATL,08/07,3013,11005,2,0,100552,AO2 SFC VIS 3 SLP205 P0008 60009 T00830072 10094 20083 55007 $,-RA;BR,BKN004;OVC020,1,20211210
7269,KPDK,08/07,3013,12003,4,1,100553,AO2 RAB38 SLP207 P0002 60002 T00830072 10089 20083 56012,RA;BR,OVC005,0,20211210
7270,KPDK,08/07,3013,00000,2 1/2,1,100603,AO2 P0004 T00830072,-RA;BR,OVC005,0,20211210
7271,KPDK,08/07,3014,00000,3,1,100646,AO2 CIG 003V012 P0011 T00830072,-RA;BR,OVC007,0,20211210
7272,KATL,08/08,3013,09005,2,0,100652,AO2 SFC VIS 4 SLP202 CIG 003V005 P0008 T00830078 $,-RA;BR,BKN004;BKN009;OVC028,1,20211210
7273,KPDK,08/08,3013,10003,3,1,100653,AO2 CIG 003V008 SLP207 P0012 T00830078,-RA;BR,BKN004;OVC009,0,20211210
7274,KPDK,08/07,3013,09003,3,1,100702,AO2 P0001 T00830072,-RA;BR,FEW004;BKN009;OVC021,0,20211210
7275,KPDK,08/08,3013,00000,7,1,100743,AO2 RAE21 CIG 003V007 P0001 T00830078,NA,BKN004;OVC010,0,20211210
7276,KATL,09/08,3011,10006,2,0,100752,AO2 SFC VIS 7 SLP197 RAE30DZB30 TWRINC P0002 T00890078 $,-DZ,BKN004;OVC015,1,20211210
7277,KPDK,08/08,3012,00000,6,1,100753,AO2 RAE21 SLP205 P0001 T00830078,BR,BKN004;OVC010,0,20211210
7278,KPDK,08/08,3012,VRB03,5,1,100801,AO2 RAB0754 CIG 003V007 P0000 T00830078,-RA;BR,OVC006,0,20211210
7279,KPDK,08/08,3012,VRB03,7,1,100823,AO2 RAB0754 P0001 T00830078,-RA,OVC004,0,20211210
7280,KATL,09/08,3011,10006,2,0,100852,AO2 SFC VIS 10 DZE16RAB16E26 SLP196 CIG 003V005 P0001 60011 T00940083 56007 $,NA,BKN004;OVC013,1,20211210
7281,KPDK,08/08,3012,07003,5,1,100853,AO2 RAB0754E28 SLP202 P0001 60014 T00830078 58005,BR,BKN003;OVC009,0,20211210
7282,KATL,09/08,3010,09006,1,0,100952,AO2 SFC VIS 2 1/2 SLP193 RAB16E27DZB27 P0001 T00940083 $,-DZ;BR,OVC003,1,20211210
7283,KPDK,08/08,3010,00000,4,1,100953,AO2 RAB03E26 SLP199 P0000 T00830078,BR,OVC003,0,20211210
7284,KPDK,08/08,3010,VRB03,2,1,101032,AO2 RAB11 P0002 T00830078,-RA;BR,OVC003,0,20211210
7285,KPDK,08/08,3010,VRB03,4,1,101043,AO2 RAB11 P0003 T00830078,-RA;BR,OVC003,0,20211210
7286,KATL,09/08,3010,12007,1,0,101052,AO2 SFC VIS 2 SLP195 DZE0956B05E14RAB0956E05B14 TWRINC P0009 T00940083 $,+RA;BR,OVC002,1,20211210
7287,KPDK,08/08,3011,08004,2 1/2,1,101053,AO2 RAB11 SLP200 P0004 T00830078,-RA;BR,OVC003,0,20211210
7288,KPDK,08/08,3011,VRB03,4,1,101102,AO2 P0000 T00830078,-RA;BR,OVC003,0,20211210
7289,KPDK,08/08,3012,VRB03,1 3/4,0,101116,AO2 P0004 T00830078,+RA;BR,OVC003,0,20211210
7290,KPDK,08/08,3012,07003,2 1/2,0,101128,AO2 P0006 T00830078,-RA;BR,OVC003,0,20211210
7291,KATL,09/08,3012,11007,1 1/2,0,101152,AO2 SFC VIS 6 SLP201 P0010 60031 70040 T00940083 10094 20083 53003 $,-RA;BR,BKN004;OVC008,1,20211210
7292,KPDK,08/08,3013,06003,2,0,101153,AO2 RAE47 SLP208 P0006 60024 70026 T00830078 10083 20083 53004,BR,OVC004,0,20211210
7293,KPDK,08/07,3013,07003,2,0,101209,AO2 T00830072,BR,OVC005,0,20211210
7294,KPDK,08/08,3013,VRB03,1 1/2,0,101244,AO2 T00830078,BR,OVC002,0,20211210
7295,KATL,09/08,3012,09008,4,0,101249,AO2 SFC VIS 6 RAE1158DZB49 TWRINC PCPN VRY LGT P0000 $,-DZ;BR,OVC003,1,20211210
7296,KATL,09/08,3012,09008,4,0,101252,AO2 SFC VIS 6 RAE1158DZB49 SLP202 TWRINC PCPN VRY LGT P0000 T00940083 $,-DZ;BR,OVC003,1,20211210
7297,KPDK,08/08,3013,VRB03,1 1/2,0,101253,AO2 SLP207 T00830078,BR,OVC002,0,20211210
7298,KPDK,08/08,3014,VRB03,2 1/2,0,101350,AO2 RAB1255E05B23 P0003,-RA;BR,OVC003,0,20211210
7299,KATL,09/08,3013,09007,4,0,101352,AO2 SFC VIS 2 SLP204 DZE15RAB15 P0002 T00940083 $,-RA;BR,BKN002;OVC005,1,20211210
7300,KPDK,08/08,3014,VRB04,2 1/2,0,101353,AO2 RAB1255E05B23 SLP211 P0003 T00830078,-RA;BR,OVC003,0,20211210
7301,KATL,10/09,3015,11004,4,0,101452,AO2 SFC VIS 5 DZB10E45 SLP211 CIG 002V004 TWRINC P0001 60003 T01000089 53007 $,-RA;BR,OVC003,1,20211210
7302,KPDK,08/08,3015,VRB04,2,0,101453,AO2 RAE1357B19E34 SLP214 P0001 60004 T00830078 53006,BR,OVC002,0,20211210
7303,KATL,10/09,3014,11006,4,0,101552,AO2 SFC VIS 5 RAE02DZB02 SLP207 CIG 002V004 TWRINC P0000 T01000094 $,-DZ;BR,OVC003,1,20211210
7304,KPDK,09/08,3014,VRB03,2 1/2,0,101553,AO2 SLP213 T00890083,BR,OVC002,0,20211210
7305,KPDK,09/08,3014,00000,3,0,101605,AO2 T00940083,BR,OVC003,0,20211210
7306,KPDK,09/09,3014,00000,2 1/2,0,101620,AO2 T00940089,BR,OVC003,0,20211210
7307,KPDK,10/09,3013,00000,1 1/2,0,101635,AO2 T01000089,BR,OVC002,0,20211210
7308,KATL,11/10,3011,14007,4,0,101652,AO2 SFC VIS 2 1/2 SLP199 CIG 002V004 PCPN VRY LGT TWRINC P0000 T01110100 $,-DZ;BR,OVC003,1,20211210
7309,KPDK,10/09,3011,13004,1 1/2,0,101653,AO2 SLP202 T01000094,BR,OVC002,0,20211210
7310,KATL,12/11,3008,13006,4,0,101752,AO2 SFC VIS 1 1/4 SLP186 CIG 001V003 TWRINC P0000 60003 T01170106 10117 20094 58023 $,-DZ;BR,OVC002,1,20211210
7311,KPDK,11/10,3008,10004,1 3/4,0,101753,AO2 SLP191 60004 T01060100 10106 20083 58021,BR,OVC002,0,20211210
7312,KPDK,11/10,3008,00000,2,0,101802,AO2 T01060100,BR,OVC002,0,20211210
7313,KPDK,11/11,3007,VRB03,3,0,101832,AO2 T01110106,BR,OVC002,0,20211210
7314,KPDK,11/11,3007,09003,2,0,101839,AO2 T01110106,BR,OVC002,0,20211210
7315,KATL,12/12,3006,13005,4,0,101852,AO2 SFC VIS 1 SLP180 CIG 001V003 P0000 T01220117 $,-DZ;BR,OVC002,1,20211210
7316,KPDK,11/11,3007,11003,1,0,101853,AO2 SLP185 T01110106,BR,OVC002,0,20211210
7317,KPDK,12/11,3007,00000,4,0,101923,AO2 T01170106,BR,OVC002,0,20211210
7318,KATL,12/12,3005,11006,4,0,101952,AO2 SFC VIS 1/2 SLP177 P0000 T01220117,-DZ;FG,NA,0,20211210
7319,KPDK,12/11,3006,07004,1,0,101953,AO2 SLP182 T01170106,BR,OVC002,0,20211210
7320,KATL,12/12,3005,11005,4,0,102052,AO2 SFC VIS 1/2 SLP177 P0000 60000 T01220117 55008,-DZ;FG,OVC001,0,20211210
7321,KPDK,12/11,3005,09004,4,0,102053,AO2 SLP180 T01170111 56009,BR,OVC002,0,20211210
7322,KATL,12/12,3005,12005,4,0,102108,AO2 P0000 T01220117,-DZ;FG,NA,0,20211210
7323,KPDK,12/11,3006,00000,1 1/4,0,102146,AO2 T01220111,BR,OVC002,0,20211210
7324,KATL,12/12,3006,13006,8,0,102148,AO2 SFC VIS 1/4 P0000,-DZ;FG,NA,0,20211210
7325,KATL,12/12,3005,13007,8,0,102152,AO2 SFC VIS 1/4 SLP178 P0000 T01220117,-DZ;FG,NA,0,20211210
7326,KPDK,12/11,3005,00000,1 1/4,0,102153,AO2 SLP180 T01220111,BR,OVC002,0,20211210
7327,KPDK,12/11,3007,00000,4,0,102217,AO2 T01220111,BR,OVC002,0,20211210
7328,KPDK,12/11,3005,VRB03,1,0,102235,AO2 RAB29 P0000 T01220111,-RA;BR,OVC002,0,20211210
7329,KATL,12/12,3006,12004,8,0,102252,AO2 SFC VIS 1/2 SLP179 P0000 T01220117,-DZ;FG,NA,0,20211210
7330,KPDK,12/11,3006,00000,1,0,102253,AO2 RAB29E38 SLP182 P0000 T01220111,BR,OVC002,0,20211210
7331,KPDK,12/11,3007,00000,4,0,102313,AO2 T01220111,BR,OVC002,0,20211210
7332,KPDK,12/11,3007,00000,2,0,102326,AO2 T01220111,FG,NA,0,20211210
7333,KPDK,12/11,3006,12004,4,0,102334,AO2 T01220111,BR,NA,0,20211210
7334,KATL,13/12,3006,09006,8,0,102352,AO2 SFC VIS 1/2 RAB37E47 SLP181 P0001 60001 T01280122 10128 20111 53003,-DZ;FG,NA,0,20211210
7335,KPDK,12/11,3007,11004,1,0,102353,AO2 RAB37E50 SLP186 P0000 60000 T01170111 10122 20106 53006,BR,NA,0,20211210
7336,KPDK,12/11,3007,09003,4,0,110029,AO2 T01220111,BR,NA,0,20211211
7337,KPDK,12/11,3007,VRB03,1,0,110051,AO2,BR,NA,0,20211211
7338,KATL,13/12,3006,11005,8,0,110052,AO2 SFC VIS 1/2 SLP180 P0000 T01280122,-DZ;FG,NA,0,20211211
7339,KPDK,12/11,3007,00000,1 1/4,0,110053,AO2 SLP184 T01220111,BR,OVC002,0,20211211
7340,KPDK,12/11,3007,00000,2,0,110111,AO2 T01220111,BR,OVC002,0,20211211
7341,KPDK,12/11,3007,00000,1 1/2,0,110120,AO2 T01220111,BR,OVC002,0,20211211
7342,KATL,13/12,3006,10006,8,0,110122,AO2 SFC VIS 1/4 P0000 T01280122,-DZ;FG,NA,0,20211211
7343,KATL,13/12,3006,11007,8,0,110152,AO2 SFC VIS 1/4 SLP181 P0000 T01330122,-DZ;FG,NA,0,20211211
7344,KPDK,12/11,3007,VRB03,4,0,110153,AO2 SLP186 T01220111,BR,NA,0,20211211
7345,KPDK,12/11,3006,VRB04,2,0,110211,AO2 T01220111,FG,NA,0,20211211
7346,KATL,13/13,3005,12006,8,0,110252,AO2 SFC VIS 1/4 SLP178 P0000 60000 T01330128 58003,-DZ;FG,NA,0,20211211
7347,KPDK,12/11,3006,00000,2,1,110253,AO2 SLP182 T01220111 58001,FG,NA,0,20211211
7348,KATL,13/13,3005,11005,8,0,110352,AO2 SFC VIS 1/4 SLP177 P0000 T01330128,-DZ;FG,NA,0,20211211
7349,KPDK,13/12,3006,00000,2,1,110353,AO2 SLP180 T01280117,FG,NA,0,20211211
7350,KATL,14/13,3003,13005,8,0,110452,AO2 SFC VIS 1/4 SLP169 P0000 T01390128 401390083 $,-DZ;FG,NA,1,20211211
7351,KPDK,13/12,3004,13003,2,1,110453,AO2 SLP172 T01330122 401330083,FG,NA,0,20211211
7352,KPDK,14/13,3002,00000,4,1,110546,AO2 T01440133,BR,NA,0,20211211
7353,KATL,14/13,3002,12003,8,0,110552,AO2 SFC VIS 1/4 DZE50 SLP164 P0000 60000 T01390133 10139 20128 58013 $,FG,NA,1,20211211
7354,KPDK,14/13,3002,00000,2,1,110553,AO2 SLP166 T01440133 10144 20117 58013,FG,NA,0,20211211
7355,KATL,14/14,3002,10003,8,0,110652,AO2 SFC VIS 1/2 SLP165 T01440139 $,FG,NA,1,20211211
7356,KPDK,15/13,3003,00000,2,1,110653,AO2 SLP166 T01500133,FG,NA,0,20211211
7357,KPDK,16/14,3002,00000,4,1,110742,AO2 T01560139,BR,NA,0,20211211
7358,KATL,14/14,3001,12004,8,0,110752,AO2 SFC VIS 1/2 SLP162 T01440139 $,FG,NA,1,20211211
7359,KPDK,16/14,3001,00000,2,1,110753,AO2 SLP162 T01560139,FG,NA,0,20211211
7360,KPDK,16/14,3002,00000,4,1,110828,AO2 T01560139,FG,NA,0,20211211
7361,KPDK,16/14,3001,00000,2,1,110844,AO2 T01560144,FG,NA,0,20211211
7362,KATL,14/14,3001,11005,8,0,110852,AO2 SFC VIS 1/4 SLP160 T01440139 58003 $,FG,NA,1,20211211
7363,KPDK,16/14,3001,00000,2,1,110853,AO2 SLP160 T01610144 58004,FG,NA,0,20211211
7364,KATL,15/14,3000,14004,8,0,110922,AO2 SFC VIS 1/4 T01500144 $,FG,NA,1,20211211
7365,KATL,16/14,2999,15006,8,0,110952,AO2 SFC VIS 1/2 SLP153 T01560144 $,FG,NA,1,20211211
7366,KPDK,16/15,2998,15004,2,1,110953,AO2 SLP151 T01610150,FG,NA,0,20211211
7367,KPDK,17/15,2999,16005,4,1,111004,AO2 T01670150,BR,NA,0,20211211
7368,KATL,16/15,2999,15006,2,0,111006,AO2 SFC VIS 2 T01560150 $,BR,FEW001;SCT004;OVC013,1,20211211
7369,KATL,16/15,2999,14003,2,0,111016,AO2 SFC VIS 1 1/2 CIG 002V004 TWRINC T01560150 $,BR,BKN003;BKN013;OVC028,1,20211211
7370,KPDK,17/16,2999,15004,2,1,111023,AO2 T01670156,FG,NA,0,20211211
7371,KPDK,17/16,2999,15003,4,1,111036,AO2 T01670156,BR,NA,0,20211211
7372,KPDK,17/16,2998,14003,1 3/4,1,111051,AO2,BR,OVC002,0,20211211
7373,KATL,16/15,2999,13004,2,0,111052,AO2 SLP153 T01610150 $,FG,BKN002;OVC013,1,20211211
7374,KPDK,17/16,2999,14003,1 3/4,1,111053,AO2 SLP150 T01720156,BR,OVC002,0,20211211
7375,KPDK,17/16,2999,16004,2 1/2,1,111100,AO2 T01720156,BR,OVC002,0,20211211
7376,KPDK,17/16,2999,16005,3,1,111102,AO2 T01720156,BR,OVC004,0,20211211
7377,KATL,16/15,2999,14005,2,0,111120,AO2 SFC VIS 1 1/2 VIS SE-SW 3/4 BKN003 V SCT T01560150 $,BR,BKN003;BKN009;OVC015,1,20211211
7378,KPDK,18/17,2999,18005,6,1,111134,AO2 CIG 004V008 T01830167,BR,OVC005,0,20211211
7379,KATL,16/16,2999,16005,2,0,111137,AO2 SFC VIS 2 1/2 VIS SE-SW 3/4 CIG 003V007 BKN005 V SCT T01610156 $,BR,BKN005;BKN015;BKN055;OVC250,1,20211211
7380,KATL,17/16,3000,18003,2,0,111152,AO2 SFC VIS 4 SLP156 VIS S-SW 2 70004 T01670161 10167 20139 55003 $,BR,SCT004;BKN016;BKN030;OVC250,1,20211211
7381,KPDK,18/17,2999,17005,6,0,111153,AO2 CIG 004V010 SLP151 70004 T01830167 10183 20144 53002,BR,BKN005;BKN014;OVC055,0,20211211
7382,KATL,18/17,2999,19007,2,0,111252,AO2 SFC VIS 5 SLP155 MDT CU E-SE T01830172 $,BR,SCT005;BKN012;BKN016;BKN250,1,20211211
7383,KPDK,19/17,2999,18007,6,0,111253,AO2 SLP151 T01890172,BR,BKN005;BKN014;OVC055,0,20211211
7384,KPDK,19/17,2999,18005,5,0,111305,AO2 T01890172,BR,OVC004,0,20211211
7385,KATL,19/18,3000,20007,6,0,111332,AO2 SCT006 V BKN T01890178 $,BR,SCT006;SCT012;BKN050;BKN250,1,20211211
7386,KPDK,19/18,2999,18007,6,0,111336,AO2 T01890178,BR,OVC005,0,20211211
7387,KATL,19/18,3000,19007,6,0,111342,AO2 SCT006 V BKN T01890178 $,BR,SCT006;BKN019;BKN050;BKN250,1,20211211
7388,KATL,19/18,3000,19007,6,0,111352,AO2 SLP154 BKN017 V SCT T01890183 $,BR,SCT006;BKN017;BKN050;BKN250,1,20211211
7389,KPDK,19/18,2999,17009,6,0,111353,AO2 CIG 004V009 SLP150 T01890178,BR,OVC005,0,20211211
7390,KATL,19/18,3000,19007,6,0,111401,AO2 T01890183 $,BR,SCT006;SCT017;BKN050;BKN250,1,20211211
